"web.scraper.order","web.scraper.start.url","image.src","make","model","trim","personal","year","gear_type","cylinder","mileage","price","time","likes","car","car.href","date_sold","posted_time","mileage_range","year2","b_make","b_model","b_trim","a","b","aa","bb","price_pmmt","avg_ymmt","avg_mileage_range","year_updated","mileage_range_updated","price_year_value","avg_mileage_range_updated","pred1","pred2","pred3","predicted_price_rf","price_difference","percentage_difference","percentage_difference_updated","price_difference_rf","percentage_difference_rf","percentage_difference_updated_rf","absolut_difference","Year_Effect","Mileage_Effect","pred3_pmmt","pmmt_difference","pmmt_absolute"
"1712650239-315","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215337-productcovers/de2eaafc-ca51-4750-8626-3abde6ee2f78_0_cover.webp","Ford","Ford-Bronco","Ford-Ford-Bronco-Standard-6-Automatic","Personal","Ford-Ford-Bronco-Standard-6-Automatic-2023","Automatic",6,1500,330000,"12 hours ago",115,NA,"https://qatarsale.com/en/product/ford_bronco_orange_suv_automatic_2023-215337","","","Ford-Ford-Bronco-Standard-6-Automatic-10000","2023",-18934.8525755899,75483.386721025,97500.0588235294,0,0,10000,0,315000,2023,10000,"2023",10000,0,10000,315000,315000,315000,292426.45112381,-15000,-4.54545454545455,-4.54545454545455,-37573.5488761905,-11.3859239018759,-11.3859239018759,15000,0,0,315000,0,0
"1712650239-316","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215335-productcovers/27f3c0bf-b502-4b28-8a7a-0ef9d7358526_0_cover.webp","Land Rover","Land Rover-Range Rover","Land Rover-Land Rover-Range Rover-Vogue-8-Automatic","Personal","Land Rover-Land Rover-Range Rover-Vogue-8-Automatic-2018","Automatic",8,80000,270000,"13 hours ago",68,NA,"https://qatarsale.com/en/product/land_rover_range_rover_vogue_black_suv_automatic_2018-215335","","","Land Rover-Land Rover-Range Rover-Vogue-8-Automatic-80000","2018",45484.2440943665,-33953.5800727703,-18516.5882940109,-67466975.5541905,33462.3095238111,25995167.1245592,-12831.9597069682,142975.585365854,2015.68292682927,1e+05,"2018",80000,0,100272.435897432,213930.547619054,220869.57692003,220869.57692003,209059.780333333,-49130.4230799702,-18.1964529925816,-18.1964529925816,-60940.2196666668,-22.5704517283951,-22.5704517283951,49130.4230799702,70954.9622532004,6939.02930097576,214415.044734637,-71439.4593687836,-49.9661947079849
"1712650239-317","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215331-productcovers/5ba61b9a-d3bf-49a6-a79d-11bd5ae934f3_0_cover.webp","Lexus","Lexus-LX","Lexus-Lexus-LX-570 S-8-Automatic","Personal","Lexus-Lexus-LX-570 S-8-Automatic-2018","Automatic",8,92000,235000,"13 hours ago",183,NA,"https://qatarsale.com/en/product/lexus_lx_570_s_white_suv_automatic_2018-215331","","","Lexus-Lexus-LX-570 S-8-Automatic-1e+05","2018",54098.7719572914,13677.0579784978,-5411.46503700008,-59899105.1833504,29693.5730395604,46157764.3102579,-22804.1317537058,224152.420731707,2017.17682926829,128928.571428571,"2018",1e+05,0,139026.431279585,245840.982412429,261191.856341748,261191.856341748,259070.765666667,26191.8563417482,11.1454707837227,11.1454707837227,24070.7656666666,10.2428790070922,10.2428790070922,26191.8563417482,21688.5616807221,15350.8739293189,226144.305812241,-1991.88508053386,-0.888629743114837
"1712650239-318","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215330-productcovers/f9ac47c2-fa4b-4035-915a-469957c92023_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-VXR-8-Automatic","Personal","Toyota-Toyota-Land Cruiser-VXR-8-Automatic-2014","Automatic",8,243000,105000,"13 hours ago",81,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_vxr_pearl_suv_automatic_2014-215330","","","Toyota-Toyota-Land Cruiser-VXR-8-Automatic-250000","2014",43423.6054989566,25284.0485718444,-44045.0854179458,-43931547.3453065,21772.8020233982,62092952.6684328,-30685.5234348438,185270.148148148,2017.89324618736,284358.974358974,"2014",250000,0,292308.470657311,104489.905501344,111563.198462766,111563.198462766,117416.997766667,6563.19846276574,6.25066520263403,6.25066520263403,12416.9977666667,11.8257121587302,11.8257121587302,6563.19846276574,-80780.2426468045,7073.29296142214,187681.518242266,-2411.37009411742,-1.30154270303125
"1712650239-319","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/214636-productcovers/a9e7b9c4-c411-464c-b3de-49ffb5ee2071_0_cover.webp","Land Rover","Land Rover-Discovery","Land Rover-Land Rover-Discovery-Sport HSE-4-Automatic","Personal","Land Rover-Land Rover-Discovery-Sport HSE-4-Automatic-2015","Automatic",4,80000,70000,"13 hours ago",26,NA,"https://qatarsale.com/en/product/land_rover_discovery_sport_hse_white_suv_automatic_2015-214636","","","Land Rover-Land Rover-Discovery-Sport HSE-4-Automatic-80000","2015",45484.2440943665,-111657.151125402,-35778.5,0,0,110000,0,59000,2016,NA,"2015",80000,-5900,110000,53100,55648.8,55648.8,77704.1108666666,-14351.2,-20.5017142857143,-20.5017142857143,7704.11086666664,11.0058726666666,11.0058726666666,14351.2,-5900,2548.8,55648.8,3351.2,5.67999999999999
"1712650239-320","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215325-productcovers/24e62ec2-fcd8-4683-b413-690f2a36c727_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic","Personal","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-2023","Automatic",6,17000,290000,"13 hours ago",271,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_twin_turbo_gray_suv_automatic_2023-215325","","","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-20000","2023",43423.6054989566,25284.0485718444,59194.6301733314,-48654047.5812431,24050.1375989007,33011052.9642975,-16311.8175979455,288938.638542665,2023.05848513902,3003.14465408805,"2023",20000,0,12245.9636536948,288234.472608242,284658.503685262,284658.503685262,292227.727607772,-5341.49631473806,-1.84189528094416,-1.84189528094416,2227.72760777234,0.768181933714599,0.768181933714599,5341.49631473806,-704.165934423625,-3575.96892297984,285371.280636949,3567.35790571675,1.23464204154544
"1712650239-321","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215323-productcovers/bdb76b9e-57bd-494b-befe-1e744ecccaf7_0_cover.webp","Land Rover","Land Rover-Range Rover","Land Rover-Land Rover-Range Rover-Sport-6-Automatic","Personal","Land Rover-Land Rover-Range Rover-Sport-6-Automatic-2017","Automatic",6,98000,109000,"13 hours ago",47,NA,"https://qatarsale.com/en/product/land_rover_range_rover_sport_white_suv_automatic_2017-215323","","","Land Rover-Land Rover-Range Rover-Sport-6-Automatic-1e+05","2017",45484.2440943665,-33953.5800727703,-37696.3567669173,-41303452.3809522,20476.1904761904,20521785.7142923,-10119.0476190509,134785.714285714,2016.85714285714,1e+05,"2017",1e+05,0,111666.666666668,131809.523809528,134269.968253973,134269.968253973,112979.457633333,25269.9682539725,23.1834571137362,23.1834571137362,3979.45763333335,3.65087856269115,3.65087856269115,25269.9682539725,-2976.19047618657,2460.44444444479,134269.968253973,515.746031741786,0.382641464991256
"1712650239-323","https://qatarsale.com/en/products/cars_for_sale?page=2","https://qsbproduction.blob.core.windows.net/215320-productcovers/25ab145a-861f-443e-8e23-f827cea40fb3_0_cover.webp","Jeep","Jeep-Wrangler","Jeep-Jeep-Wrangler-Sahara-6-Automatic","Personal","Jeep-Jeep-Wrangler-Sahara-6-Automatic-2014","Automatic",6,70000,69000,"13 hours ago",69,NA,"https://qatarsale.com/en/product/jeep_wrangler_sahara_black_suv_automatic_2014-215320","","","Jeep-Jeep-Wrangler-Sahara-6-Automatic-70000","2014",-20176.7630519778,14992.6234628029,-13059.0174418605,-27174594.2337855,13449.9126126135,22112421.1711694,-10917.7927927919,138093.65625,2019.96875,120000,"2014",70000,0,123986.486486483,56238.018018011,61095.7668176205,61095.7668176205,90742.1304333334,-7904.23318237946,-11.4554104092456,-11.4554104092456,21742.1304333334,31.5103339613527,31.5103339613527,7904.23318237946,-81855.638231989,4857.74879960954,87746.0016835265,50347.6545664735,36.4590640393544
"1712650250-327","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215361-productcovers/219be8e1-da49-45c2-ab17-0cc9a7dfb335_0_cover.webp","Lexus","Lexus-LS","Lexus-Lexus-LS-350-6-Automatic","Personal","Lexus-Lexus-LS-350-6-Automatic-2022","Automatic",6,16000,235000,"",182,NA,"https://qatarsale.com/en/product/lexus_ls_350_black_sedan_automatic_2022-215361","","","Lexus-Lexus-LS-350-6-Automatic-20000","2022",54098.7719572914,-30050.1789883269,50000,0,0,20000,0,235000,2022,20000,"2022",20000,0,20000,235000,235000,235000,219358.630833333,0,0,0,-15641.3691666667,-6.65590177304965,-6.65590177304965,0,0,0,235000,0,0
"1712650250-328","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/203178-productcovers/8fdc871c-1e3b-49b8-ad79-b307d0d9b594_0_cover.webp","Land Rover","Land Rover-Range Rover","Land Rover-Land Rover-Range Rover-Sport SVR-8-Automatic","Personal","Land Rover-Land Rover-Range Rover-Sport SVR-8-Automatic-2015","Automatic",8,180000,120000,"",128,NA,"https://qatarsale.com/en/product/land_rover_range_rover_sport_svr_white_suv_automatic_2015-203178","","","Land Rover-Land Rover-Range Rover-Sport SVR-8-Automatic-180000","2015",45484.2440943665,-33953.5800727703,66938.9815789474,-66523457.5605692,32976.190476191,22591380.952381,-11142.8571428571,239950,2017.5,164000,"2015",180000,0,138523.809523813,162987.301587298,152171.153801963,152171.153801963,132612.5635,32171.153801963,26.8092948349692,26.8092948349692,12612.5635,10.5104695833333,10.5104695833333,32171.153801963,-76962.6984127019,-10816.1477853351,179927.564504912,60022.4354950875,25.0145594895134
"1712650250-329","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215364-productcovers/e58220c6-c715-424a-8358-bde712524043_0_cover.webp","GMC","GMC-Yukon","GMC-GMC-Yukon-Standard-8-Automatic","Personal","GMC-GMC-Yukon-Standard-8-Automatic-2014","Automatic",8,260000,33000,"",108,NA,"https://qatarsale.com/en/product/gmc_yukon_black_suv_automatic_2014-215364","","","GMC-GMC-Yukon-Standard-8-Automatic-260000","2014",-30999.4974419943,15384.1252946798,-28136.0348837209,-50242771.3725497,24900.2941176474,44551413.4453717,-22007.9831932741,116111.111111111,2018,193333.333333333,"2014",260000,0,227335.29411763,23620.9803921506,22386.46458869,23222.2222222222,48027.8984,-9777.77777777778,-29.6296296296296,-29.6296296296296,15027.8984,45.5390860606061,45.5390860606061,9777.77777777778,-92490.1307189605,-1234.51580346054,23222.2222222222,92888.8888888889,80
"1712650250-330","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215321-productcovers/44c104e3-3ea4-4cb5-bf0a-a61b206eda5f_0_cover.webp","Lexus","Lexus-LX","Lexus-Lexus-LX-570 S Black Edition-8-Automatic","Personal","Lexus-Lexus-LX-570 S Black Edition-8-Automatic-2020","Automatic",8,19000,347000,"",224,NA,"https://qatarsale.com/en/product/lexus_lx_570_s_black_edition_white_suv_automatic_2020-215321","","","Lexus-Lexus-LX-570 S Black Edition-8-Automatic-20000","2020",54098.7719572914,13677.0579784978,66888.114681527,-55919654.0601093,27686.6527663248,75722708.8716765,-37435.5319947198,297829.434108527,2019.63565891473,87272.7272727273,"2020",20000,0,102934.242342412,302999.87951508,343206.384214961,343206.384214961,341833.666666667,-3793.61578503903,-1.09326103315246,-1.09326103315246,-5166.3333333332,-1.48885686839573,-1.48885686839573,3793.61578503903,5170.4454065531,40206.5046998807,309521.103120409,-11691.6690118817,-3.92562576861403
"1712650250-331","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/169840-productcovers/f7cfb8e0-7b71-443b-b78b-8d29a99ea0db_0_cover.webp","Nissan","Nissan-Patrol","Nissan-Nissan-Patrol-Nismo-8-Automatic","Personal","Nissan-Nissan-Patrol-Nismo-8-Automatic-2018","Automatic",8,109000,175000,"",62,NA,"https://qatarsale.com/en/product/nissan_patrol_nismo_white_suv_automatic_2018-169840","","","Nissan-Nissan-Patrol-Nismo-8-Automatic-110000","2018",-29803.7596511228,21392.8246088828,23745.2422969188,-54806285.7142868,27157.8947368426,57465000,-28421.0526315789,176285.714285714,2018,110000,"2018",110000,0,111315.789473683,174631.578947371,174999.224376733,174999.224376733,150538.2678,-0.775623266934417,-0.000443213295391096,0,-24461.7322,-13.9781326857143,-13.9781326857143,0.775623266934417,-1654.13533834368,367.645429362456,174999.224376733,1286.48990898122,0.729775475110905
"1712650250-332","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215265-productcovers/263d87dd-0b99-4cb0-96dd-e8935bcafcfd_0_cover.webp","Land Rover","Land Rover-Range Rover","Land Rover-Land Rover-Range Rover-Vogue SE Super charged-8-Automatic","Personal","Land Rover-Land Rover-Range Rover-Vogue SE Super charged-8-Automatic-2014","Automatic",8,59000,128000,"",179,NA,"https://qatarsale.com/en/product/land_rover_range_rover_vogue_se_super_charged_white_suv_automatic_2014-215265","","","Land Rover-Land Rover-Range Rover-Vogue SE Super charged-8-Automatic-60000","2014",45484.2440943665,-33953.5800727703,4674.17894736842,-64397234.0277729,31935.7142857119,30737500.0000131,-15187.0748299385,170477.272727273,2016.25,157857.142857143,"2014",60000,0,150731.292517025,98450.793650806,112742.902062429,112742.902062429,159449.450533333,-15257.0979375708,-11.9196077637272,-11.9196077637272,31449.4505333333,24.5698832291666,24.5698832291666,15257.0979375708,-72026.4790764668,14292.1084116233,104866.838570365,65610.434156908,38.4863231956266
"1712650250-333","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/209511-productcovers/1d0972af-4d58-431b-9818-52f4ded6b525_0_cover.webp","Suzuki","Suzuki-Jimny","Suzuki-Suzuki-Jimny-Standard-4-Automatic","Personal","Suzuki-Suzuki-Jimny-Standard-4-Automatic-2024","Automatic",4,0,149000,"",3330,NA,"https://qatarsale.com/en/product/suzuki_jimny_white_suv_automatic_2024-209511","","","Suzuki-Suzuki-Jimny-Standard-4-Automatic-0","2024",-104759.379059007,14826.9593697442,1559.44403077687,-15085508.5507498,7463.30840876377,10173304.1646428,-5017.17711878228,72979.1666666667,2021.05555555556,7058.82352941176,"2024",0,0,18537.6762275118,92806.099960649,95558.7550534628,95558.7550534628,96563.148040848,-53441.2449465372,-35.8666073466693,-35.8666073466693,-52436.851959152,-35.1925180933906,-35.1925180933906,53441.2449465372,19826.9332939824,2752.65509281377,95558.7550534628,-22579.5883867961,-30.939772839458
"1712650250-334","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215261-productcovers/78e273d1-45a6-4b1e-a22c-aa07db743c7e_0_cover.webp","Jeep","Jeep-Wrangler","Jeep-Jeep-Wrangler-Sahara-6-Automatic","Personal","Jeep-Jeep-Wrangler-Sahara-6-Automatic-2020","Automatic",6,68000,138000,"",146,NA,"https://qatarsale.com/en/product/jeep_wrangler_sahara_black_suv_automatic_2020-215261","","","Jeep-Jeep-Wrangler-Sahara-6-Automatic-70000","2020",-20176.7630519778,14992.6234628029,-13059.0174418605,-27174594.2337855,13449.9126126135,22112421.1711694,-10917.7927927919,138093.65625,2019.96875,75000,"2020",70000,0,58479.7297297306,136937.493693694,134413.402593719,134413.402593719,139291.9675,-3586.59740628098,-2.59898362773984,-2.59898362773984,1291.96750000003,0.936208333333354,0.936208333333354,3586.59740628098,-1156.16255630553,-2524.09109997546,87746.0016835265,50347.6545664735,36.4590640393544
"1712650250-336","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215358-productcovers/8f52e0e4-2d36-4472-99a0-94f2cc2c2670_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GX-6-Automatic","Personal","Toyota-Toyota-Land Cruiser-GX-6-Automatic-2022","Automatic",6,30000,214000,"",152,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gx_black_suv_automatic_2022-215358","","","Toyota-Toyota-Land Cruiser-GX-6-Automatic-30000","2022",43423.6054989566,25284.0485718444,-18639.0611018364,-30656570.1194305,15156.5134739096,53740389.3854743,-26547.2817014016,212786.343612335,2022.19383259912,65833.3333333333,"2022",30000,0,61785.7852401584,200920.124814644,211138.371115099,211138.371115099,212612.666666667,-2861.62888490094,-1.33720975929951,-1.33720975929951,-1387.33333333334,-0.648286604361375,-0.648286604361375,2861.62888490094,-11866.2187976904,10218.2463004546,200508.411854623,12277.9317577119,5.77007506650917
"1712650250-338","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/212846-productcovers/f84f7e27-49f3-462b-83ef-4f78647c587e_0_cover.webp","Land Rover","Land Rover-Range Rover","Land Rover-Land Rover-Range Rover-Sport Super charged-6-Automatic","Personal","Land Rover-Land Rover-Range Rover-Sport Super charged-6-Automatic-2018","Automatic",6,89000,169900,"",1164,NA,"https://qatarsale.com/en/product/land_rover_range_rover_sport_super_charged_white_suv_automatic_2018-212846","","","Land Rover-Land Rover-Range Rover-Sport Super charged-6-Automatic-90000","2018",45484.2440943665,-33953.5800727703,-54482.0710526316,-33811085.7142857,16771.4285714286,-4448695.23809524,2257.14285714286,119666.583333333,2015.91666666667,110000,"2018",90000,0,106219.047619049,151657.142857142,155592.717931972,155592.717931972,189491.732433333,-14307.2820680281,-8.42100180578463,-8.42100180578463,19591.7324333333,11.5313316264469,11.5313316264469,14307.2820680281,31990.5595238085,3935.57507483012,141675.259356008,-22008.6760226745,-18.3916640799955
"1712650250-339","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/211369-productcovers/23495e02-49e1-49f0-af95-a1d138e96772_0_cover.webp","BMW","BMW-X-Series","BMW-BMW-X-Series-X6-6-Automatic","Personal","BMW-BMW-X-Series-X6-6-Automatic-2020","Automatic",6,84000,210000,"",967,NA,"https://qatarsale.com/en/product/bmw_x_series_x6_black_suv_automatic_2020-211369","","","BMW-BMW-X-Series-X6-6-Automatic-90000","2020",1651.77240444844,9490.89296270618,-30832.2152553329,-58739359.8233038,29113.4732323229,21844586.7632369,-10783.44988345,152117.125,2018.0625,65714.2857142857,"2020",90000,0,62017.9986679964,211117.963131315,201665.958130434,201665.958130434,213559.42,-8334.04186956561,-3.96859136645981,-3.96859136645981,3559.42000000004,1.69496190476192,1.69496190476192,8334.04186956561,59000.838131315,-9452.00500088057,208421.732950636,-56304.6079506365,-37.0139837645738
"1712650250-341","https://qatarsale.com/en/products/cars_for_sale?page=1","https://qsbproduction.blob.core.windows.net/215353-productcovers/dce1eee2-3af5-46db-859b-779e737dbdbe_0_cover.webp","Mercedes-Benz","Mercedes-Benz-S-Class","Mercedes-Benz-Mercedes-Benz-S-Class-450AMG-6-Automatic","Personal","Mercedes-Benz-Mercedes-Benz-S-Class-450AMG-6-Automatic-2018","Automatic",6,76900,192000,"",108,NA,"https://qatarsale.com/en/product/mercedes_benz_s_class_450amg_pearl_sedan_automatic_2018-215353","","","Mercedes-Benz-Mercedes-Benz-S-Class-450AMG-6-Automatic-80000","2018",-3463.39963732009,19662.3459897433,41349.6466165414,-38691111.1111111,19166.6666666667,34391000,-17000,212124.875,2018.5,84000,"2018",80000,0,85000,205722.222222224,207368.000000002,207368.000000002,187546.806147619,15368.0000000017,8.00416666666753,8.00416666666753,-4453.19385238108,-2.31937179811515,-2.31937179811515,15368.0000000017,-6402.65277777612,1645.77777777778,207368.000000002,4756.87499999834,2.24248806274999
